"Cluster","Mutation_Level","Copy_Number_Alteration","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"29_593.DEL","29_593","DEL","BP","GO:0008361","regulation of cell size","6/75","154/17913",4.52227195053575e-05,0.00169802019402993,0.00106226114021957,"L1CAM/MAP3K13/MTOR/NRP1/PTEN/TSC1",6
"29_593.DEL","29_593","DEL","BP","GO:0033044","regulation of chromosome organization","8/75","311/17913",4.63819504079299e-05,0.00171801251443427,0.00107476809693482,"ATM/ATR/BUB1B/KMT2A/MKI67/MYB/RB1/TP53",8
"29_593.DEL","29_593","DEL","BP","GO:0032535","regulation of cellular component size","8/75","315/17913",5.07528491329521e-05,0.00182322145327844,0.00114058555171589,"L1CAM/MAP3K13/MTOR/NRP1/PTEN/RASA1/RICTOR/TSC1",8
"29_593.DEL","29_593","DEL","BP","GO:0007044","cell-substrate junction assembly","5/75","96/17913",5.10685653828487e-05,0.00182322145327844,0.00114058555171589,"NRP1/PTEN/PTK2/THBS1/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0043254","regulation of protein complex assembly","9/75","409/17913",5.12178226568552e-05,0.00182322145327844,0.00114058555171589,"ATM/ATR/MMP1/MTOR/RAF1/RASA1/RB1/RICTOR/TP53",9
"29_593.DEL","29_593","DEL","BP","GO:0010721","negative regulation of cell development","8/75","317/17913",5.3064044114246e-05,0.00186472493483524,0.00116654963376662,"DICER1/FBXW7/NRG1/NRP1/PTEN/PTK2/TP53/TSC1",8
"29_593.DEL","29_593","DEL","BP","GO:0014009","glial cell proliferation","4/75","50/17913",5.64129438653764e-05,0.00195731492575945,0.00122447282553895,"DICER1/MTOR/MYB/PRKCI",4
"29_593.DEL","29_593","DEL","BP","GO:0048863","stem cell differentiation","7/75","237/17913",6.00108742609642e-05,0.00205612257936629,0.00128628571277777,"KMT2A/MYB/NRG1/NRP1/PDGFRA/TCF12/TP53",7
"29_593.DEL","29_593","DEL","BP","GO:0048017","inositol lipid-mediated signaling","6/75","163/17913",6.20678590904972e-05,0.00207547538927174,0.00129839259936775,"PDGFRA/PIK3CA/PLD1/PTEN/PTK2/TYRO3",6
"29_593.DEL","29_593","DEL","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/75","100/17913",6.209010650138e-05,0.00207547538927174,0.00129839259936775,"NRP1/PHIP/RAF1/THBS1/TNFRSF10B",5
"29_593.DEL","29_593","DEL","BP","GO:0030098","lymphocyte differentiation","8/75","325/17913",6.32067611851014e-05,0.00208734617359473,0.00130581882017159,"ATM/FANCA/FANCD2/MTOR/MYB/TP53/TSC1/TYRO3",8
"29_593.DEL","29_593","DEL","BP","GO:0060252","positive regulation of glial cell proliferation","3/75","19/17913",6.50953122384956e-05,0.00210160461253882,0.00131473872917135,"MTOR/MYB/PRKCI",3
"29_593.DEL","29_593","DEL","BP","GO:0048732","gland development","9/75","422/17913",6.51719781341845e-05,0.00210160461253882,0.00131473872917135,"ATM/FBXW7/IGF2R/NRG1/NRP1/PDGFRA/PIK3CA/PTEN/RAF1",9
"29_593.DEL","29_593","DEL","BP","GO:0050673","epithelial cell proliferation","9/75","425/17913",6.881174578961e-05,0.00219317436289908,0.00137202367063984,"FBXW7/HTRA1/MTOR/NRP1/PPARG/PTEN/RB1/RICTOR/THBS1",9
"29_593.DEL","29_593","DEL","BP","GO:0033002","muscle cell proliferation","7/75","243/17913",7.02338618258659e-05,0.00221277029039883,0.0013842826486913,"MMP2/MTOR/MYB/PPARG/PTEN/SF1/THBS1",7
"29_593.DEL","29_593","DEL","BP","GO:0007596","blood coagulation","8/75","331/17913",7.18319824622755e-05,0.00221954709085529,0.00138852213406681,"FLNA/HPS4/MICAL1/PDGFRA/PIK3CA/RAF1/THBS1/TYRO3",8
"29_593.DEL","29_593","DEL","BP","GO:0045926","negative regulation of growth","7/75","244/17913",7.20684754053707e-05,0.00221954709085529,0.00138852213406681,"CDKN2A/NRP1/PPARG/PTEN/PTK2/SMARCA2/TP53",7
"29_593.DEL","29_593","DEL","BP","GO:2001252","positive regulation of chromosome organization","6/75","169/17913",7.58448439697392e-05,0.00230989685912283,0.00144504386931819,"ATM/ATR/KMT2A/MYB/RB1/TP53",6
"29_593.DEL","29_593","DEL","BP","GO:0045446","endothelial cell differentiation","5/75","105/17913",7.83517590603807e-05,0.00236002386356597,0.00147640272422626,"IKBKB/KDM6B/NRG1/NRP1/TJP1",5
"29_593.DEL","29_593","DEL","BP","GO:0007599","hemostasis","8/75","336/17913",7.97480950212054e-05,0.00237260905652772,0.00148427587053655,"FLNA/HPS4/MICAL1/PDGFRA/PIK3CA/RAF1/THBS1/TYRO3",8
"29_593.DEL","29_593","DEL","BP","GO:0050821","protein stabilization","6/75","171/17913",8.09434156901973e-05,0.00237260905652772,0.00148427587053655,"FBXW7/FLNA/HPS4/PTEN/TP53/TSC1",6
"29_593.DEL","29_593","DEL","BP","GO:0050817","coagulation","8/75","337/17913",8.14152504844587e-05,0.00237260905652772,0.00148427587053655,"FLNA/HPS4/MICAL1/PDGFRA/PIK3CA/RAF1/THBS1/TYRO3",8
"29_593.DEL","29_593","DEL","BP","GO:0010332","response to gamma radiation","4/75","55/17913",8.22319811638573e-05,0.00237260905652772,0.00148427587053655,"ATM/ATR/FANCD2/TP53",4
"29_593.DEL","29_593","DEL","BP","GO:0051897","positive regulation of protein kinase B signaling","6/75","173/17913",8.63117487144007e-05,0.00244801752342694,0.00153145050621651,"MTOR/NRG1/PDGFRA/PIK3CA/PTK2/THBS1",6
"29_593.DEL","29_593","DEL","BP","GO:0061564","axon development","9/75","438/17913",8.66317766407929e-05,0.00244801752342694,0.00153145050621651,"ETV1/L1CAM/MAP3K13/NCAM1/NRP1/PIK3CA/PTEN/PTK2/TIAM1",9
"29_593.DEL","29_593","DEL","BP","GO:0032868","response to insulin","7/75","252/17913",8.82037903930395e-05,0.00246700601497267,0.00154332947959464,"MTOR/PHIP/PIK3CA/PPARG/PRKCI/PTEN/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0032102","negative regulation of response to external stimulus","8/75","343/17913",9.20383639549211e-05,0.00254825409697413,0.00159415730869289,"HTRA1/NRP1/PDGFRA/PPARG/PTEN/RB1/THBS1/TYRO3",8
"29_593.DEL","29_593","DEL","BP","GO:0043525","positive regulation of neuron apoptotic process","4/75","57/17913",9.46406937204783e-05,0.00256841724245377,0.00160677113153371,"ATM/FBXW7/MYB/TP53",4
"29_593.DEL","29_593","DEL","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/75","57/17913",9.46406937204783e-05,0.00256841724245377,0.00160677113153371,"PTEN/RAF1/THBS1/TNFRSF10B",4
"29_593.DEL","29_593","DEL","BP","GO:0032233","positive regulation of actin filament bundle assembly","4/75","58/17913",0.000101330243432937,0.0027230019338204,0.00170347746699953,"FLNA/MTOR/NRP1/TSC1",4
"29_593.DEL","29_593","DEL","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","7/75","260/17913",0.000107174177330546,0.00285208174818474,0.00178422825622341,"FLNA/L1CAM/MAP3K13/NRP1/PTEN/PTK2/TIAM1",7
"29_593.DEL","29_593","DEL","BP","GO:0001666","response to hypoxia","8/75","354/17913",0.000114505433937915,0.00298913708975071,0.00186996843994851,"ATM/CREBBP/MTOR/MYB/PTEN/RAF1/THBS1/TP53",8
"29_593.DEL","29_593","DEL","BP","GO:0010631","epithelial cell migration","8/75","354/17913",0.000114505433937915,0.00298913708975071,0.00186996843994851,"FBXW7/MTOR/NRP1/PIK3CA/PPARG/PTEN/PTK2/THBS1",8
"29_593.DEL","29_593","DEL","BP","GO:0071526","semaphorin-plexin signaling pathway","3/75","23/17913",0.000117547509400997,0.00302885724067345,0.0018948168916673,"FLNA/NCAM1/NRP1",3
"29_593.DEL","29_593","DEL","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/75","184/17913",0.000121133164994376,0.00302885724067345,0.0018948168916673,"FBXW7/MTOR/NRG1/NRP1/RICTOR/TP53",6
"29_593.DEL","29_593","DEL","BP","GO:0000280","nuclear division","8/75","357/17913",0.000121364891366837,0.00302885724067345,0.0018948168916673,"ATM/BUB1B/FANCA/FANCD2/FLNA/MKI67/PHIP/RB1",8
"29_593.DEL","29_593","DEL","BP","GO:0090132","epithelium migration","8/75","357/17913",0.000121364891366837,0.00302885724067345,0.0018948168916673,"FBXW7/MTOR/NRP1/PIK3CA/PPARG/PTEN/PTK2/THBS1",8
"29_593.DEL","29_593","DEL","BP","GO:0010975","regulation of neuron projection development","9/75","458/17913",0.000121552096488172,0.00302885724067345,0.0018948168916673,"L1CAM/MAP3K13/MTOR/NRP1/PRKCI/PTEN/PTK2/TIAM1/TSC1",9
"29_593.DEL","29_593","DEL","BP","GO:1902905","positive regulation of supramolecular fiber organization","6/75","185/17913",0.000124781875429243,0.00307333869741451,0.00192264395940331,"FLNA/MTOR/NRP1/RB1/RICTOR/TSC1",6
"29_593.DEL","29_593","DEL","BP","GO:0031929","TOR signaling","5/75","116/17913",0.000125579691393807,0.00307333869741451,0.00192264395940331,"ATM/MTOR/PIK3CA/RICTOR/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0034605","cellular response to heat","5/75","117/17913",0.00013076097839103,0.00317182160858242,0.00198425369165336,"ATM/ATR/CREBBP/MTOR/THBS1",5
"29_593.DEL","29_593","DEL","BP","GO:1901889","negative regulation of cell junction assembly","3/75","24/17913",0.000133936250818126,0.00322006571891423,0.00201443463050799,"IKBKB/PTEN/THBS1",3
"29_593.DEL","29_593","DEL","BP","GO:0090130","tissue migration","8/75","363/17913",0.00013610702179384,0.00322006571891423,0.00201443463050799,"FBXW7/MTOR/NRP1/PIK3CA/PPARG/PTEN/PTK2/THBS1",8
"29_593.DEL","29_593","DEL","BP","GO:0007264","small GTPase mediated signal transduction","9/75","465/17913",0.00013627421502884,0.00322006571891423,0.00201443463050799,"CDKN2A/NRG1/NRP1/PLD1/RAF1/RASA1/RB1/TIAM1/TP53",9
"29_593.DEL","29_593","DEL","BP","GO:0050768","negative regulation of neurogenesis","7/75","271/17913",0.000138562142546381,0.00324614386939856,0.00203074880978907,"DICER1/NRG1/NRP1/PTEN/PTK2/TP53/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0031647","regulation of protein stability","7/75","272/17913",0.000141750796115048,0.00329270281484192,0.00205987552962902,"CREBBP/FBXW7/FLNA/HPS4/PTEN/TP53/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0043542","endothelial cell migration","7/75","275/17913",0.000151676224205391,0.00349365151720148,0.00218558663627228,"FBXW7/NRP1/PIK3CA/PPARG/PTEN/PTK2/THBS1",7
"29_593.DEL","29_593","DEL","BP","GO:0055007","cardiac muscle cell differentiation","5/75","121/17913",0.00015314366795028,0.00349805661543098,0.002188342413079,"KDM6B/MTOR/NRG1/PDGFRA/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0014823","response to activity","4/75","65/17913",0.000158162395971177,0.00357613182434304,0.00223718533069176,"COL4A2/KDM6B/MTOR/PTEN",4
"29_593.DEL","29_593","DEL","BP","GO:0042552","myelination","5/75","122/17913",0.00015917113555996,0.00357613182434304,0.00223718533069176,"DICER1/MTOR/NRG1/PTEN/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:1902806","regulation of cell cycle G1/S phase transition","6/75","195/17913",0.00016629154603768,0.0037057327454413,0.00231826211806059,"ATM/CDKN2A/FBXW7/PTEN/RB1/TP53",6
"29_593.DEL","29_593","DEL","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/75","196/17913",0.000170979042965877,0.00373665903010352,0.00233760923214295,"MAGEA3/MICAL1/PPARG/RAF1/THBS1/TNFRSF10B",6
"29_593.DEL","29_593","DEL","BP","GO:0003158","endothelium development","5/75","124/17913",0.00017176907617404,0.00373665903010352,0.00233760923214295,"IKBKB/KDM6B/NRG1/NRP1/TJP1",5
"29_593.DEL","29_593","DEL","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","5/75","124/17913",0.00017176907617404,0.00373665903010352,0.00233760923214295,"ATM/CDKN2A/PTEN/RB1/TP53",5
"29_593.DEL","29_593","DEL","BP","GO:0010812","negative regulation of cell-substrate adhesion","4/75","67/17913",0.00017792861196947,0.00384017579061666,0.00240236808038347,"CDKN2A/PTEN/RASA1/THBS1",4
"29_593.DEL","29_593","DEL","BP","GO:0007272","ensheathment of neurons","5/75","126/17913",0.000185115197018186,0.00391482314540512,0.00244906657342305,"DICER1/MTOR/NRG1/PTEN/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0008366","axon ensheathment","5/75","126/17913",0.000185115197018186,0.00391482314540512,0.00244906657342305,"DICER1/MTOR/NRG1/PTEN/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0071229","cellular response to acid chemical","6/75","199/17913",0.00018567202075982,0.00391482314540512,0.00244906657342305,"ATM/MMP2/MTOR/MYB/PDGFRA/PPARG",6
"29_593.DEL","29_593","DEL","BP","GO:0051304","chromosome separation","4/75","68/17913",0.000188452954839545,0.00394312632988697,0.00246677270738143,"ATM/BUB1B/RB1/TOP3A",4
"29_593.DEL","29_593","DEL","BP","GO:0007623","circadian rhythm","6/75","201/17913",0.000196009475855973,0.00404650765253264,0.00253144682731069,"FBXW7/KMT2A/MTOR/PPARG/PTEN/TP53",6
"29_593.DEL","29_593","DEL","BP","GO:0045765","regulation of angiogenesis","8/75","383/17913",0.000196346412910194,0.00404650765253264,0.00253144682731069,"AGO2/COL4A2/FBXW7/JAK1/NRP1/PPARG/THBS1/THBS2",8
"29_593.DEL","29_593","DEL","BP","GO:0009895","negative regulation of catabolic process","7/75","288/17913",0.000201424332663627,0.00412017981963434,0.00257753525458797,"FLNA/MTOR/NRG1/PIK3CA/PTK2/TP53/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0051961","negative regulation of nervous system development","7/75","290/17913",0.000210130351396362,0.00426642439390687,0.00266902411247308,"DICER1/NRG1/NRP1/PTEN/PTK2/TP53/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","5/75","130/17913",0.000214170395225152,0.00428990797544306,0.0026837151604281,"ATM/CDKN2A/PTEN/RB1/TP53",5
"29_593.DEL","29_593","DEL","BP","GO:0045785","positive regulation of cell adhesion","8/75","388/17913",0.000214417144339912,0.00428990797544306,0.0026837151604281,"ATM/FLNA/MYB/NRP1/PIK3CA/TFRC/TSC1/UTRN",8
"29_593.DEL","29_593","DEL","BP","GO:0010632","regulation of epithelial cell migration","7/75","294/17913",0.00022845561613737,0.0045310355206317,0.00283456167096489,"FBXW7/MTOR/NRP1/PPARG/PTEN/PTK2/THBS1",7
"29_593.DEL","29_593","DEL","BP","GO:1901215","negative regulation of neuron death","6/75","207/17913",0.000229775241651881,0.0045310355206317,0.00283456167096489,"NRP1/PIK3CA/PRKCI/RASA1/TSC1/TYRO3",6
"29_593.DEL","29_593","DEL","BP","GO:0048667","cell morphogenesis involved in neuron differentiation","9/75","500/17913",0.000234240407951611,0.00456987188928922,0.00285885723906071,"ETV1/L1CAM/MAP3K13/NCAM1/NRP1/PIK3CA/PTEN/PTK2/TIAM1",9
"29_593.DEL","29_593","DEL","BP","GO:0050772","positive regulation of axonogenesis","4/75","72/17913",0.000235079144979854,0.00456987188928922,0.00285885723906071,"L1CAM/MAP3K13/NRP1/TIAM1",4
"29_593.DEL","29_593","DEL","BP","GO:0071480","cellular response to gamma radiation","3/75","29/17913",0.000238189786813403,0.00459773384264462,0.00287628734409958,"ATM/ATR/TP53",3
"29_593.DEL","29_593","DEL","BP","GO:0048285","organelle fission","8/75","395/17913",0.000241995385196823,0.00462599882992325,0.00289396958234412,"ATM/BUB1B/FANCA/FANCD2/FLNA/MKI67/PHIP/RB1",8
"29_593.DEL","29_593","DEL","BP","GO:0032956","regulation of actin cytoskeleton organization","7/75","297/17913",0.000243029489788015,0.00462599882992325,0.00289396958234412,"FLNA/MTOR/NRP1/PDGFRA/RASA1/RICTOR/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0034332","adherens junction organization","5/75","134/17913",0.000246578769040629,0.00466118900648526,0.0029159841362409,"NRP1/PTEN/PTK2/THBS1/TSC1",5
"29_593.DEL","29_593","DEL","BP","GO:0007411","axon guidance","6/75","210/17913",0.000248294493901913,0.00466147402592563,0.00291616244099651,"ETV1/L1CAM/NCAM1/NRP1/PIK3CA/PTK2",6
"29_593.DEL","29_593","DEL","BP","GO:0097485","neuron projection guidance","6/75","212/17913",0.000261280040681074,0.00487189518031852,0.00304779940042584,"ETV1/L1CAM/NCAM1/NRP1/PIK3CA/PTK2",6
"29_593.DEL","29_593","DEL","BP","GO:0060325","face morphogenesis","3/75","30/17913",0.000263860665777261,0.00488677084388833,0.00305710543777495,"ANKRD11/MMP2/PDGFRA",3
"29_593.DEL","29_593","DEL","BP","GO:0097191","extrinsic apoptotic signaling pathway","6/75","213/17913",0.000267970211524102,0.0049295728173662,0.00308388184085314,"NRP1/PHIP/PTEN/RAF1/THBS1/TNFRSF10B",6
"29_593.DEL","29_593","DEL","BP","GO:0051052","regulation of DNA metabolic process","8/75","403/17913",0.000277015274009141,0.00506199244039371,0.00316672197446239,"ATM/ATR/FBXW7/KMT2A/PIK3CA/PPARG/TFRC/TP53",8
"29_593.DEL","29_593","DEL","BP","GO:0043434","response to peptide hormone","8/75","404/17913",0.000281670713304074,0.00506261842520209,0.00316711358307733,"MTOR/PHIP/PIK3CA/PPARG/PRKCI/PTEN/PTK2/TSC1",8
"29_593.DEL","29_593","DEL","BP","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","5/75","138/17913",0.000282590521362977,0.00506261842520209,0.00316711358307733,"FLNA/L1CAM/MAP3K13/NRP1/TIAM1",5
"29_593.DEL","29_593","DEL","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","5/75","138/17913",0.000282590521362977,0.00506261842520209,0.00316711358307733,"PDGFRA/PIK3CA/PTEN/PTK2/TYRO3",5
"29_593.DEL","29_593","DEL","BP","GO:0044319","wound healing, spreading of cells","3/75","31/17913",0.000291254441104104,0.00515050595526677,0.00322209497153539,"FLNA/MTOR/PTEN",3
"29_593.DEL","29_593","DEL","BP","GO:0090505","epiboly involved in wound healing","3/75","31/17913",0.000291254441104104,0.00515050595526677,0.00322209497153539,"FLNA/MTOR/PTEN",3
"29_593.DEL","29_593","DEL","BP","GO:0043087","regulation of GTPase activity","8/75","410/17913",0.000310970035089046,0.0054295338074467,0.00339665146117655,"MTOR/NRP1/PTK2/RASA1/RICTOR/SBF1/TIAM1/TSC1",8
"29_593.DEL","29_593","DEL","BP","GO:0009266","response to temperature stimulus","6/75","219/17913",0.00031099482224339,0.0054295338074467,0.00339665146117655,"ATM/ATR/CREBBP/MTOR/PPARG/THBS1",6
"29_593.DEL","29_593","DEL","BP","GO:0030099","myeloid cell differentiation","8/75","411/17913",0.000316087389124068,0.00548351603537386,0.00343042209782216,"CREBBP/FBXW7/KMT2A/MTOR/PPARG/RB1/TFRC/THBS1",8
"29_593.DEL","29_593","DEL","BP","GO:0090504","epiboly","3/75","32/17913",0.000320419537378347,0.0055237103896481,0.00345556720549041,"FLNA/MTOR/PTEN",3
"29_593.DEL","29_593","DEL","BP","GO:0048738","cardiac muscle tissue development","6/75","221/17913",0.000326481549231574,0.00559303704027341,0.00349893712959365,"KDM6B/MTOR/NRG1/PDGFRA/PTEN/TSC1",6
"29_593.DEL","29_593","DEL","BP","GO:1902903","regulation of supramolecular fiber organization","7/75","313/17913",0.00033396818964606,0.00561270426191461,0.00351124070840796,"FLNA/MTOR/NRP1/RASA1/RB1/RICTOR/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","6/75","222/17913",0.000334448551240089,0.00561270426191461,0.00351124070840796,"MAGEA3/MICAL1/PPARG/RAF1/THBS1/TNFRSF10B",6
"29_593.DEL","29_593","DEL","BP","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/75","79/17913",0.000335820320669098,0.00561270426191461,0.00351124070840796,"MAGEA3/MICAL1/RAF1/THBS1",4
"29_593.DEL","29_593","DEL","BP","GO:1900034","regulation of cellular response to heat","4/75","79/17913",0.000335820320669098,0.00561270426191461,0.00351124070840796,"ATM/ATR/CREBBP/MTOR",4
"29_593.DEL","29_593","DEL","BP","GO:0010506","regulation of autophagy","7/75","314/17913",0.000340451490143785,0.00565562142111584,0.00353808917029809,"ATM/FBXW7/MTOR/PIK3CA/PTK2/TP53/TSC1",7
"29_593.DEL","29_593","DEL","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","3/75","33/17913",0.000351403707513378,0.00580239495357933,0.00362990893810585,"ATM/ATR/TP53",3
"29_593.DEL","29_593","DEL","BP","GO:0043524","negative regulation of neuron apoptotic process","5/75","146/17913",0.000366464289971088,0.00599436853921877,0.00375000531899129,"NRP1/PIK3CA/PRKCI/RASA1/TYRO3",5
"29_593.DEL","29_593","DEL","BP","GO:0007568","aging","7/75","318/17913",0.000367403836041136,0.00599436853921877,0.00375000531899129,"ATM/ATR/CDKN2A/COL4A2/MTOR/PTEN/TP53",7
"29_593.DEL","29_593","DEL","BP","GO:0032148","activation of protein kinase B activity","3/75","34/17913",0.000384254038317724,0.00617942754388458,0.00386577602065631,"MTOR/NRG1/RICTOR",3
"29_593.DEL","29_593","DEL","BP","GO:0043276","anoikis","3/75","34/17913",0.000384254038317724,0.00617942754388458,0.00386577602065631,"MTOR/PIK3CA/PTK2",3
"29_593.DEL","29_593","DEL","BP","GO:0110053","regulation of actin filament organization","6/75","228/17913",0.000385509708137272,0.00617942754388458,0.00386577602065631,"FLNA/MTOR/NRP1/RASA1/RICTOR/TSC1",6
"29_593.DEL","29_593","DEL","BP","GO:1901342","regulation of vasculature development","8/75","425/17913",0.000395273073767163,0.00629909008834764,0.00394063547837643,"AGO2/COL4A2/FBXW7/JAK1/NRP1/PPARG/THBS1/THBS2",8
"29_593.DEL","29_593","DEL","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","4/75","83/17913",0.00040557188673834,0.006388922652585,0.00399683365696767,"PTEN/RAF1/THBS1/TNFRSF10B",4
"29_593.DEL","29_593","DEL","BP","GO:0060218","hematopoietic stem cell differentiation","4/75","83/17913",0.00040557188673834,0.006388922652585,0.00399683365696767,"KMT2A/MYB/TCF12/TP53",4
"29_593.DEL","29_593","DEL","BP","GO:0007050","cell cycle arrest","6/75","231/17913",0.000413228946223681,0.00645239031720281,0.0040365382694458,"ATM/CDKN2A/MTOR/RB1/THBS1/TP53",6
