"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0032409","regulation of transporter activity","31/992","257/17913",3.85691427393418e-05,0.000124485825202105,4.63376456423806e-05,"ACTB/ACTN4/AKAP9/APP/BCL2/CAB39/CALM1/CALM2/CALM3/CAPN1/CAV1/CNKSR3/GSTM2/KIF5B/KMT2A/MIR34A/MYO5A/OXSR1/PARK7/PPARG/PRKCD/PRKCE/PRNP/PTEN/S100A1/SLC9A1/SLC9A3R1/STIM1/TMSB4X/TWIST1/UTRN",31
"BP","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"BCL6/ERCC1/EXO1/HSPD1/IL10/MLH1/MSH2/MSH6/STAT6/TFRC/TGFB1",11
"BP","GO:0002208","somatic diversification of immunoglobulins involved in immune response","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"BCL6/ERCC1/EXO1/HSPD1/IL10/MLH1/MSH2/MSH6/STAT6/TFRC/TGFB1",11
"BP","GO:0006953","acute-phase response","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"CEBPB/EDNRB/F2/FN1/IL1A/IL1B/IL6/IL6R/PTGS2/STAT3/TNF",11
"BP","GO:0014911","positive regulation of smooth muscle cell migration","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"BCL2/CRK/IGF1/LRP1/MDM2/MIR21/MIR221/NRP1/PAK1/SRC/VTN",11
"BP","GO:0035722","interleukin-12-mediated signaling pathway","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"ANXA2/CDC42/IL10/JAK1/JAK2/MIF/MSN/MTAP/PAK2/RAP1B/SOD2",11
"BP","GO:0045190","isotype switching","11/992","47/17913",3.92851933139159e-05,0.000126374997903889,4.70408567515203e-05,"BCL6/ERCC1/EXO1/HSPD1/IL10/MLH1/MSH2/MSH6/STAT6/TFRC/TGFB1",11
"BP","GO:0007411","axon guidance","27/992","210/17913",3.94938942799756e-05,0.000126975935046485,4.72645449692087e-05,"ALCAM/APP/CHL1/ERBB2/ETV1/NIBAN2/FRS2/FYN/GAB1/L1CAM/LRP1/MAPK1/MAPK3/NCAM1/NRP1/PIK3CA/PRKCA/PTK2/PTPN11/ROBO1/SEMA6A/SHC1/SMAD4/SOS1/SRC/VASP/VEGFA",27
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","8/992","25/17913",3.99303326662837e-05,0.000128024283838831,4.76547742565231e-05,"BCL6/BST2/HMOX1/IL10/SMAD7/TGFB1/TGFB3/TNF",8
"BP","GO:0060669","embryonic placenta morphogenesis","8/992","25/17913",3.99303326662837e-05,0.000128024283838831,4.76547742565231e-05,"CDKN1C/CCN1/DNAJB6/IL10/NCOA1/SETD2/SPINT2/TRIM28",8
"BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","8/992","25/17913",3.99303326662837e-05,0.000128024283838831,4.76547742565231e-05,"G6PD/GSK3A/IGF1/MIR199A2/MTOR/PAK1/PPARA/YY1",8
"BP","GO:0070897","transcription preinitiation complex assembly","8/992","25/17913",3.99303326662837e-05,0.000128024283838831,4.76547742565231e-05,"CREB1/ESR1/HMGB1/SMARCA4/SMARCB1/TAF1/TBP/TP53",8
"BP","GO:1904385","cellular response to angiotensin","8/992","25/17913",3.99303326662837e-05,0.000128024283838831,4.76547742565231e-05,"CAV1/HSF1/NFKB1/PRKCD/RELA/ROCK1/ROCK2/SRC",8
"BP","GO:0106106","cold-induced thermogenesis","21/992","143/17913",4.00229597083096e-05,0.000128179550694752,4.77125695961772e-05,"ADAM17/APC/ATF4/CAV1/CEBPB/DECR1/EPAS1/GNAS/HDAC3/HSF1/ID1/IGF1R/IRF4/JAK2/KDM6B/NOTCH1/RB1/RHEB/STAT6/STK11/VEGFA",21
"BP","GO:0120161","regulation of cold-induced thermogenesis","21/992","143/17913",4.00229597083096e-05,0.000128179550694752,4.77125695961772e-05,"ADAM17/APC/ATF4/CAV1/CEBPB/DECR1/EPAS1/GNAS/HDAC3/HSF1/ID1/IGF1R/IRF4/JAK2/KDM6B/NOTCH1/RB1/RHEB/STAT6/STK11/VEGFA",21
"BP","GO:0006356","regulation of transcription by RNA polymerase I","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"ATF4/ERBB2/FLNA/MED1/MTOR/NCL/SMARCA4/SMARCB1/TAF1",9
"BP","GO:0043368","positive T cell selection","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"BCL2/CYLD/IL6/IRF4/MTOR/SRF/STAT3/STAT6/STK11",9
"BP","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"FGF2/FGFR3/IRS1/KIT/PDGFRA/PRKD1/PTK2/SRC/TGFB1",9
"BP","GO:0046688","response to copper ion","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"APP/BECN1/CDK1/DAXX/HSF1/ICAM1/IL1A/PARK7/PRNP",9
"BP","GO:0055022","negative regulation of cardiac muscle tissue growth","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"G6PD/GSK3A/MIR199A2/MIR200B/PAK1/PPARA/PTEN/TGFBR2/YY1",9
"BP","GO:0061117","negative regulation of heart growth","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"G6PD/GSK3A/MIR199A2/MIR200B/PAK1/PPARA/PTEN/TGFBR2/YY1",9
"BP","GO:0071295","cellular response to vitamin","9/992","32/17913",4.16641967211437e-05,0.000132922079748423,4.94778921168813e-05,"KANK2/MDM2/MED1/PPARG/SFRP1/SNAI2/TNC/TRIM24/VDR",9
"BP","GO:0008645","hexose transmembrane transport","18/992","112/17913",4.17857254033046e-05,0.000133090174266429,4.95404623267595e-05,"AKT1/AKT2/BRAF/GSK3A/HK2/IGF1/IL1B/IRS1/MAPK14/PPARD/PRKCI/PTPN11/RAP1A/SESN2/SLC2A1/TNF/TSC1/YES1",18
"BP","GO:0051209","release of sequestered calcium ion into cytosol","18/992","112/17913",4.17857254033046e-05,0.000133090174266429,4.95404623267595e-05,"ABL1/ATG5/BAX/CALM1/CALM2/CALM3/DIAPH1/F2/F2R/FASLG/FGF2/GSTM2/MYO5A/P2RX7/PDPK1/PRKCE/TGFB1/TPCN2",18
"BP","GO:0051283","negative regulation of sequestering of calcium ion","18/992","112/17913",4.17857254033046e-05,0.000133090174266429,4.95404623267595e-05,"ABL1/ATG5/BAX/CALM1/CALM2/CALM3/DIAPH1/F2/F2R/FASLG/FGF2/GSTM2/MYO5A/P2RX7/PDPK1/PRKCE/TGFB1/TPCN2",18
"BP","GO:0002363","alpha-beta T cell lineage commitment","7/992","19/17913",4.37588882385936e-05,0.000138993182795095,5.17377527972303e-05,"BCL2/IL6/IRF4/MTOR/RHOA/STAT3/STAT6",7
"BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","7/992","19/17913",4.37588882385936e-05,0.000138993182795095,5.17377527972303e-05,"ARNT/HIF1A/IL1B/ITGA5/ITGB3/VEGFA/VTN",7
"BP","GO:0051412","response to corticosterone","7/992","19/17913",4.37588882385936e-05,0.000138993182795095,5.17377527972303e-05,"CALM3/CCND1/CDKN1A/FOS/FOSB/FOSL1/FOXO3",7
"BP","GO:0071243","cellular response to arsenic-containing substance","7/992","19/17913",4.37588882385936e-05,0.000138993182795095,5.17377527972303e-05,"ATF3/ATF4/DAXX/DDX3X/HMOX1/HSF1/VCP",7
"BP","GO:2000774","positive regulation of cellular senescence","7/992","19/17913",4.37588882385936e-05,0.000138993182795095,5.17377527972303e-05,"CDKN2A/HMGA2/KRAS/MIR146A/MIR34A/PAWR/SIRT1",7
"BP","GO:1903169","regulation of calcium ion transmembrane transport","21/992","144/17913",4.44587246769926e-05,0.000141138808498389,5.25364239982207e-05,"ABL1/ATG5/BAX/CALM1/CALM2/CALM3/DIAPH1/F2/F2R/FYN/G6PD/GSTM2/MIR21/MYO5A/PDPK1/PRKCE/PRNP/S100A1/SLC9A1/STIM1/TGFB1",21
"BP","GO:0007611","learning or memory","30/992","247/17913",4.49103260967817e-05,0.000142494470110139,5.3041045044627e-05,"AAAS/AMFR/APOE/APP/CASP3/CEBPB/CREB1/DKK1/EGFR/EP300/FOS/FOSL1/FYN/HIF1A/ITGA5/ITGB1/JUN/KIT/KRAS/LDLR/MAPK1/MTOR/NF1/NQO2/PRNP/PTEN/PTGS2/S100B/SRF/VDAC1",30
"BP","GO:0030326","embryonic limb morphogenesis","19/992","123/17913",4.5429844805953e-05,0.000143985300477884,5.35959802686279e-05,"BAX/BCL2L11/CREBBP/CTNNB1/DKK1/FGFR1/GNAS/HDAC1/HDAC2/MED1/PBX2/PRRX1/SFRP2/SKI/SMAD4/TBX2/TBX3/TFAP2A/TWIST1",19
"BP","GO:0035113","embryonic appendage morphogenesis","19/992","123/17913",4.5429844805953e-05,0.000143985300477884,5.35959802686279e-05,"BAX/BCL2L11/CREBBP/CTNNB1/DKK1/FGFR1/GNAS/HDAC1/HDAC2/MED1/PBX2/PRRX1/SFRP2/SKI/SMAD4/TBX2/TBX3/TFAP2A/TWIST1",19
"BP","GO:0097485","neuron projection guidance","27/992","212/17913",4.66867616514805e-05,0.000147888158153242,5.5048749976824e-05,"ALCAM/APP/CHL1/ERBB2/ETV1/NIBAN2/FRS2/FYN/GAB1/L1CAM/LRP1/MAPK1/MAPK3/NCAM1/NRP1/PIK3CA/PRKCA/PTK2/PTPN11/ROBO1/SEMA6A/SHC1/SMAD4/SOS1/SRC/VASP/VEGFA",27
"BP","GO:0046390","ribose phosphate biosynthetic process","33/992","284/17913",4.67976153186785e-05,0.000148158389109353,5.51493386684725e-05,"AAAS/APRT/ARNT/CMPK1/DHODH/ENO1/FASN/G6PD/GAPDH/GPI/HIF1A/HK2/HPRT1/IGF1/IMPDH2/LDHA/NME1/NME2/P2RX7/PARP1/PDK1/PDK3/PFKFB3/PPARA/PRKAA1/RANBP2/STAT3/TGFB1/TMSB4X/TP53/TPI1/TREX1/VCP",33
"BP","GO:0072080","nephron tubule development","16/992","93/17913",4.71712202381446e-05,0.000149107873623154,5.55027674775115e-05,"BCL2/CTNNB1/CTNNBIP1/FGF2/HES1/HOXB7/ILK/JAG1/LIF/MYC/SMAD4/STAT1/TGFB1/VEGFA/WT1/YAP1",16
"BP","GO:1903076","regulation of protein localization to plasma membrane","16/992","93/17913",4.71712202381446e-05,0.000149107873623154,5.55027674775115e-05,"ACTB/AKT1/ARF6/BCL2L1/EGFR/EPHA2/ITGB1/KIF5B/LRP1/LYPLA1/MMP14/PDPK1/PRKCE/PRKCI/TGFB1/TNF",16
"BP","GO:0043666","regulation of phosphoprotein phosphatase activity","18/992","113/17913",4.71746462238771e-05,0.000149107873623154,5.55027674775115e-05,"CALM1/CALM2/CALM3/GSK3B/HSP90B1/IGFBP3/IKBKB/JAK2/MGAT5/MTOR/PPP2R1A/RCAN1/ROCK1/ROCK2/SET/SHOC2/TNF/TSC1",18
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","13/992","65/17913",4.75609265693987e-05,0.000150165146490208,5.58963185937236e-05,"ATM/CASP3/CEBPB/ERBB2/IL10/MAD1L1/PAWR/PKN1/PRKAR1A/PRNP/SDC4/TGFB1/TWSG1",13
"BP","GO:0050672","negative regulation of lymphocyte proliferation","13/992","65/17913",4.75609265693987e-05,0.000150165146490208,5.58963185937236e-05,"ATM/CASP3/CEBPB/ERBB2/IL10/MAD1L1/PAWR/PKN1/PRKAR1A/PRNP/SDC4/TGFB1/TWSG1",13
"BP","GO:0030810","positive regulation of nucleotide biosynthetic process","10/992","40/17913",4.79401333201055e-05,0.000151115637639463,5.6250122104998e-05,"ARNT/ENO1/HIF1A/IGF1/P2RX7/PFKFB3/PRKAA1/STAT3/TMSB4X/VCP",10
"BP","GO:0031952","regulation of protein autophosphorylation","10/992","40/17913",4.79401333201055e-05,0.000151115637639463,5.6250122104998e-05,"CALM1/CALM2/CALM3/CAV1/ENG/ERRFI1/JUN/RAP2B/SRC/VEGFA",10
"BP","GO:1900373","positive regulation of purine nucleotide biosynthetic process","10/992","40/17913",4.79401333201055e-05,0.000151115637639463,5.6250122104998e-05,"ARNT/ENO1/HIF1A/IGF1/P2RX7/PFKFB3/PRKAA1/STAT3/TMSB4X/VCP",10
"BP","GO:0010171","body morphogenesis","11/992","48/17913",4.84385716600424e-05,0.000152438261328403,5.67424453692475e-05,"ANKRD11/DKK1/EP300/GNAS/MMP2/PDGFRA/PTPN11/SKI/TGFB1/TGFB3/TIPARP",11
"BP","GO:0031050","dsRNA processing","11/992","48/17913",4.84385716600424e-05,0.000152438261328403,5.67424453692475e-05,"ADAR/AGO2/DICER1/EGFR/ESR1/MAP2K1/MAP2K2/SMAD2/SMAD3/TGFB1/TP53",11
"BP","GO:0070918","production of small RNA involved in gene silencing by RNA","11/992","48/17913",4.84385716600424e-05,0.000152438261328403,5.67424453692475e-05,"ADAR/AGO2/DICER1/EGFR/ESR1/MAP2K1/MAP2K2/SMAD2/SMAD3/TGFB1/TP53",11
"BP","GO:0019932","second-messenger-mediated signaling","39/992","360/17913",4.88475182739468e-05,0.000153641868757533,5.71904669367878e-05,"ADA/AHR/APOE/ATP2B4/BCAP31/CALM1/CALM2/CALM3/EDNRB/EGFR/ERBB3/FHL2/GNAS/GNG2/GPR143/GSK3A/GSK3B/GSTM2/HINT1/IGF1/MC1R/MTOR/MYO5A/NME2/NRG1/P2RX7/PDPK1/PPP2R1A/PRKAA1/PRKCA/PRNP/PTBP1/RCAN1/SLC9A1/SLC9A3R1/THBS1/TNF/TPCN2/VEGFA",39
"BP","GO:0042133","neurotransmitter metabolic process","21/992","145/17913",4.93284439197871e-05,0.000154902530987962,5.76597261445208e-05,"AKT1/ALDH7A1/ATP2B4/CAV1/CD47/CLU/HSP90AA1/ICAM1/IL10/IL1B/JAK2/KHSRP/MIR199A2/MTOR/NQO1/PHGDH/PTGS2/RAC1/ROCK2/SMAD3/TNF",21
"BP","GO:0046165","alcohol biosynthetic process","21/992","145/17913",4.93284439197871e-05,0.000154902530987962,5.76597261445208e-05,"APOE/ASAH1/DHCR24/DKK3/EBP/FASN/FDFT1/FGF2/G6PD/IL1B/LBR/MBTPS1/MIR182/NFKB1/NUS1/PARK7/PRKAA1/REST/SP1/TNF/VDR",21
"BP","GO:0048592","eye morphogenesis","21/992","145/17913",4.93284439197871e-05,0.000154902530987962,5.76597261445208e-05,"ALDH1A3/BAK1/BAX/BCL2/CTNNB1/EPHA2/FASLG/FAT1/FRS2/HIF1A/JAG1/NF1/PRKCI/RING1/SKI/STAT3/TBX2/TFAP2A/TWIST1/VEGFA/YY1",21
"BP","GO:0043588","skin development","43/992","412/17913",4.95559259518162e-05,0.000155532668030592,5.7894283508302e-05,"ACVR1B/ADAM9/ANXA1/ASAH1/BCL2/CAPN1/CTNNB1/CTSK/DHCR24/DKK1/DSG2/EGFR/EPHA2/ERCC2/ERRFI1/FLNB/FOSL2/GNAS/HDAC1/HDAC2/JAG1/MAP2K1/MED1/MET/MYO5A/NCOA3/NF1/NME2/RELA/ROCK1/ROCK2/RUNX1/SMAD4/SNAI1/SOS1/SRF/SRSF6/STK4/STMN1/TNF/TXNIP/VDR/YAP1",43
"BP","GO:0006338","chromatin remodeling","22/992","156/17913",4.97991036583927e-05,0.000156211358149636,5.81469138956269e-05,"ACTB/ATRX/BPTF/CDKN2A/CHEK1/CTNNB1/DAXX/ESR1/HDAC1/HDAC2/HIST1H4J/HMGA2/KDM6B/MYB/MYC/PAK1/PBRM1/RB1/SMARCA1/SMARCA2/SMARCA4/SMARCB1",22
"BP","GO:0006694","steroid biosynthetic process","25/992","190/17913",5.13362438662882e-05,0.000160946061851066,5.99093235674294e-05,"AMACR/APOE/ASAH1/DHCR24/DKK3/EBP/EGR1/FASN/FDFT1/G6PD/IL1B/LBR/MBTPS1/MED1/MIR182/NFKB1/PRKAA1/REST/SF1/SIRT1/SNAI1/SNAI2/SP1/TNF/VDR",25
"BP","GO:0015749","monosaccharide transmembrane transport","18/992","114/17913",5.31707604181335e-05,0.000166337869700741,6.1916328630893e-05,"AKT1/AKT2/BRAF/GSK3A/HK2/IGF1/IL1B/IRS1/MAPK14/PPARD/PRKCI/PTPN11/RAP1A/SESN2/SLC2A1/TNF/TSC1/YES1",18
"BP","GO:0042866","pyruvate biosynthetic process","18/992","114/17913",5.31707604181335e-05,0.000166337869700741,6.1916328630893e-05,"AAAS/ARNT/ENO1/GAPDH/GPI/HIF1A/HK2/IGF1/LDHA/P2RX7/PFKFB3/PPARA/PRKAA1/RANBP2/STAT3/TP53/TPI1/TREX1",18
"BP","GO:0051193","regulation of cofactor metabolic process","18/992","114/17913",5.31707604181335e-05,0.000166337869700741,6.1916328630893e-05,"AAAS/ARNT/FYN/HDAC6/HIF1A/IGF1/MMP3/P2RX7/PDK1/PDK3/PFKFB3/PPARA/PRKAA1/RAC1/RANBP2/STAT3/TP53/TREX1",18
"BP","GO:0051282","regulation of sequestering of calcium ion","18/992","114/17913",5.31707604181335e-05,0.000166337869700741,6.1916328630893e-05,"ABL1/ATG5/BAX/CALM1/CALM2/CALM3/DIAPH1/F2/F2R/FASLG/FGF2/GSTM2/MYO5A/P2RX7/PDPK1/PRKCE/TGFB1/TPCN2",18
"BP","GO:1903531","negative regulation of secretion by cell","26/992","202/17913",5.35081707563065e-05,0.000167303175410554,6.22756466001899e-05,"ANXA1/APOE/CD200/F2R/FN1/HMOX1/IL10/IL1B/IRS1/LIF/MIR149/MIR155/NF1/NOTCH1/PSMD9/PTPN11/RAB7A/RAP1A/RAP1B/REST/SERPINB1/SFRP1/TMSB4X/TNF/TNFRSF1A/TNFRSF1B",26
"BP","GO:0031109","microtubule polymerization or depolymerization","16/992","94/17913",5.39708567603274e-05,0.000168568104044103,6.274649390099e-05,"ABL1/AKAP9/APC/ARL2/CDKN1B/DRG1/FKBP4/HDAC6/HSPA1A/HSPA1B/KIF2C/MET/PAK1/RAC1/RPS3/STMN1",16
"BP","GO:0048284","organelle fusion","16/992","94/17913",5.39708567603274e-05,0.000168568104044103,6.274649390099e-05,"AKT2/ANXA1/ANXA2/BAK1/BAX/BNIP3/CALR/CDK1/DNM1L/KIF5B/RAB7A/RAB8A/TAP1/TAPBP/USO1/VPS41",16
"BP","GO:0010665","regulation of cardiac muscle cell apoptotic process","12/992","57/17913",5.44137618186982e-05,0.000169282740258085,6.30125045860856e-05,"BNIP3/CFLAR/HSF1/ILK/JAK2/MIR199A2/MIR21/MIR34A/PDPK1/PTEN/SFRP2/TP53",12
"BP","GO:0032507","maintenance of protein location in cell","12/992","57/17913",5.44137618186982e-05,0.000169282740258085,6.30125045860856e-05,"AKT1/ARL2/BCL3/CAV1/FLNB/HK2/HSPA5/PARK7/RANGAP1/SYNE1/TMSB4X/TXN",12
"BP","GO:0044786","cell cycle DNA replication","12/992","57/17913",5.44137618186982e-05,0.000169282740258085,6.30125045860856e-05,"ATRX/BCL6/CDC7/CHEK2/FBXW7/FGFR1/PCNA/RAD51/SMC1A/STAG2/TERF1/TERF2",12
"BP","GO:0090183","regulation of kidney development","12/992","57/17913",5.44137618186982e-05,0.000169282740258085,6.30125045860856e-05,"CFLAR/CTNNB1/EGR1/HOXB7/IL6R/LIF/MYC/STAT1/TGFB1/VEGFA/WT1/YAP1",12
"BP","GO:0001913","T cell mediated cytotoxicity","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"B2M/FADD/HLA-E/HPRT1/MICA/P2RX7/PVR/RAB27A/RIPK3",9
"BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"ARNT/DAB2IP/NIBAN2/HIF1A/IL1B/ITGA5/ITGB3/VEGFA/VTN",9
"BP","GO:0045589","regulation of regulatory T cell differentiation","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"BCL6/CD46/FANCA/FANCD2/MIR155/MIR21/NFATC2/RUNX1/TGFB1",9
"BP","GO:0071353","cellular response to interleukin-4","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"CDK4/FASN/HSPA5/IMPDH2/LEF1/MCM2/STAT6/TUBA1B/XBP1",9
"BP","GO:0098751","bone cell development","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"ANXA2/EP300/FBXW7/KIT/MED1/PIP4K2A/PTPN11/SRF/TAL1",9
"BP","GO:1902742","apoptotic process involved in development","9/992","33/17913",5.44915303554903e-05,0.000169282740258085,6.30125045860856e-05,"BAK1/BAX/BCL2L11/CCN1/LEF1/NOTCH1/TNFRSF1A/TNFRSF1B/VDR",9
"BP","GO:0035050","embryonic heart tube development","14/992","75/17913",5.50057880966101e-05,0.000170788849550502,6.35731271194338e-05,"ACVR1/CTNNB1/ENG/HES1/HIF1A/MED1/MIB1/NOTCH1/SMAD3/SRF/TBX2/TBX3/TGFBR2/YAP1",14
"BP","GO:0010517","regulation of phospholipase activity","13/992","66/17913",5.62617830476593e-05,0.00017450178699274,6.49552023815081e-05,"ABL1/CCN1/EGFR/ESR1/FGF2/FGFR1/FGFR3/GNAQ/HRAS/KIT/LRP1/PDGFRA/PDPK1",13
"BP","GO:0046785","microtubule polymerization","13/992","66/17913",5.62617830476593e-05,0.00017450178699274,6.49552023815081e-05,"ABL1/AKAP9/ARL2/CDKN1B/DRG1/FKBP4/HSPA1A/HSPA1B/MET/PAK1/RAC1/RPS3/STMN1",13
"BP","GO:0042033","chemokine biosynthetic process","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"APP/EGR1/HMOX1/IL1B/IL6/TNF",6
"BP","GO:0045651","positive regulation of macrophage differentiation","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"CASP8/FADD/LIF/PRKCA/RB1/TGFB1",6
"BP","GO:0050755","chemokine metabolic process","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"APP/EGR1/HMOX1/IL1B/IL6/TNF",6
"BP","GO:0051123","RNA polymerase II preinitiation complex assembly","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"CREB1/ESR1/HMGB1/TAF1/TBP/TP53",6
"BP","GO:0071801","regulation of podosome assembly","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"FSCN1/MAPK9/MSN/RHOA/SRC/TNF",6
"BP","GO:1905050","positive regulation of metallopeptidase activity","6/992","14/17913",5.80806941841736e-05,0.000179567178181347,6.68407046188643e-05,"ANTXR1/MAPK14/MAPK3/MIR205/MIR21/STAT3",6
"BP","GO:0016447","somatic recombination of immunoglobulin gene segments","11/992","49/17913",5.93658341989792e-05,0.000183442641637762,6.82832773138022e-05,"BCL6/ERCC1/EXO1/HSPD1/IL10/MLH1/MSH2/MSH6/STAT6/TFRC/TGFB1",11
"BP","GO:0001942","hair follicle development","15/992","85/17913",5.95967769905693e-05,0.000183862397098565,6.84395238564712e-05,"ACVR1B/BCL2/CTNNB1/DKK1/EGFR/ERCC2/HDAC1/HDAC2/MYO5A/NF1/RELA/SMAD4/SNAI1/SOS1/TNF",15
"BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","15/992","85/17913",5.95967769905693e-05,0.000183862397098565,6.84395238564712e-05,"ATM/AURKA/AURKB/BLM/BRCA1/CDK1/CUL1/HMGA2/MIR21/PSMB6/PSMB9/PSMD2/PSMD7/PSMD9/SYF2",15
"BP","GO:0042475","odontogenesis of dentin-containing tooth","15/992","85/17913",5.95967769905693e-05,0.000183862397098565,6.84395238564712e-05,"ANKRD11/ATF2/BAX/BCL2L11/BSG/CTNNB1/HDAC1/HDAC2/HTRA1/LEF1/NF2/PDGFRA/PPARA/STIM1/TNC",15
"BP","GO:0009163","nucleoside biosynthetic process","10/992","41/17913",6.02845937494819e-05,0.00018568807421508,6.9119099857555e-05,"ADA/APRT/CMPK1/DHODH/HPRT1/IMPDH2/MTAP/NME1/NME2/NT5E",10
"BP","GO:0031057","negative regulation of histone modification","10/992","41/17913",6.02845937494819e-05,0.00018568807421508,6.9119099857555e-05,"ATG5/BRCA1/CTBP1/DNMT1/MIR182/SET/SIRT1/SKI/SMARCB1/TWIST1",10
"BP","GO:0045773","positive regulation of axon extension","10/992","41/17913",6.02845937494819e-05,0.00018568807421508,6.9119099857555e-05,"FN1/ILK/L1CAM/LRP1/MAP3K13/NRP1/PAK1/SRF/TNFRSF12A/VEGFA",10
"BP","GO:0006733","oxidoreduction coenzyme metabolic process","25/992","192/17913",6.1105621903553e-05,0.00018811709503217,7.0023259874951e-05,"AAAS/ARNT/ENO1/G6PD/GAPDH/GPI/HIF1A/HK2/IGF1/LDHA/MDH2/NAMPT/NT5E/P2RX7/PFKFB3/PPARA/PRKAA1/PTGS2/RANBP2/STAT3/TP53/TP53I3/TPI1/TREX1/VCP",25
"BP","GO:0019217","regulation of fatty acid metabolic process","16/992","95/17913",6.16184112670401e-05,0.000189595111590892,7.0573425385285e-05,"AKT1/AKT2/BRCA1/CAV1/IL1B/IRS1/MIR182/MTOR/PDK1/PDK3/PPARA/PPARG/PTGS2/SIRT1/TREX1/TWIST1",16
"BP","GO:0030516","regulation of axon extension","14/992","76/17913",6.40381015435529e-05,0.000196433495134167,7.31188926533897e-05,"ABL1/APOE/CTTN/FN1/GSK3B/ILK/L1CAM/LRP1/MAP3K13/NRP1/PAK1/SRF/TNFRSF12A/VEGFA",14
"BP","GO:0032508","DNA duplex unwinding","14/992","76/17913",6.40381015435529e-05,0.000196433495134167,7.31188926533897e-05,"BLM/DDB2/DDX3X/ERCC2/MCM2/PARP1/POT1/RAD51/RECQL4/TREX1/XPA/XPC/XRCC5/XRCC6",14
"BP","GO:0002320","lymphoid progenitor cell differentiation","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"BCL2/HES1/KIT/NOTCH1/SOS1/SOX4/TREX1",7
"BP","GO:0002374","cytokine secretion involved in immune response","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"ATG5/IL10/MAPK14/MAPK3/MIR155/TNF/TNFRSF1B",7
"BP","GO:0030220","platelet formation","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"CASP3/CASP9/EP300/PTPN11/SRF/TAL1/WDR1",7
"BP","GO:0035357","peroxisome proliferator activated receptor signaling pathway","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"ACTN4/MED1/PDK3/PPARG/RXRA/SIRT1/TWIST1",7
"BP","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"BCL2/CYLD/IL6/IRF4/MTOR/STAT3/STAT6",7
"BP","GO:0061162","establishment of monopolar cell polarity","7/992","20/17913",6.41118286705136e-05,0.000196433495134167,7.31188926533897e-05,"CDC42/FSCN1/MSN/PRKCI/PTK7/RHOA/SLC9A3R1",7
